uid,player_level,character,char_level,path,light_cone,light_cone_level,attack_lvl,skill_lvl,ultimate_lvl,talent_lvl,HP,ATK,DEF,SPD,CRIT Rate,CRIT DMG,DMG Boost,Outgoing Healing Boost,Energy Regeneration Rate,Effect RES,Effect Hit Rate,Break Effect,SPD sub,HP sub,ATK sub,DEF sub,CRIT Rate sub,CRIT DMG sub,Effect RES sub,Effect Hit Rate sub,Break Effect sub,Body,Feet,Sphere,Rope,relic,ornament
a1d44543697311eeb2cc28c2dd2980ba,68,Jing Yuan,80,Lightning,The Birth of the Self,40.0,4,7,6,10,2588.614,2484.61,829.075,103.3,34.172,103.784,0.0,0.0,19.439,19.008,7.776,48.2,4.3,16.416,8.208,9.72,17.172,53.784,19.008,7.776,16.2,ATK,ATK,ATK,Energy Regeneration Rate,Thief of Shooting Meteor,
a1d44543697311eeb2cc28c2dd2980ba,68,Kafka,80,Lightning,Patience Is All You Need,80.0,4,9,6,6,3937.207,3639.214,1419.191,129.632,14.072,68.144,48.88,0.0,0.0,0.0,22.528,22.68,4.6,46.656,23.76,49.68,9.072,18.144,0.0,12.528,22.68,ATK,SPD,Lightning DMG Boost,ATK,Band of Sizzling Thunder,Space Sealing Station
a1d44543697311eeb2cc28c2dd2980ba,68,Gepard,80,Ice,Landau's Choice,70.0,2,4,7,3,3618.854,1349.762,3520.762,98.9,13.748,50.0,11.2,0.0,19.439,45.216,4.32,37.584,6.9,33.264,14.256,33.48,8.748,0.0,27.216,4.32,37.584,DEF,DEF,DEF,Energy Regeneration Rate,Knight of Purity Palace,Belobog of the Architects
a1d44545697311ee9d4a28c2dd2980ba,68,Dan Heng â€¢ Imbibitor Lunae,80,Imaginary,Brighter Than the Sun,80.0,6,10,10,10,3779.133,3309.729,847.495,106.3,90.064,156.92,71.28,0.0,0.0,14.688,7.776,18.144,4.3,20.304,23.328,9.18,44.064,42.12,14.688,7.776,18.144,CRIT DMG,ATK,Imaginary DMG Boost,ATK,"Musketeer of Wild Wheat, Wastelander of Banditry Desert",Rutilant Arena
a1d44545697311ee9d4a28c2dd2980ba,68,Luocha,70,Imaginary,Perfect Timing,80.0,1,5,2,8,3361.031,2886.092,1035.075,130.032,18.608,68.144,0.0,44.561,0.0,62.832,3.888,23.328,4.0,15.984,10.368,35.64,13.608,18.144,32.832,3.888,23.328,Outgoing Healing Boost,SPD,ATK,ATK,"Musketeer of Wild Wheat, Passerby of Wandering Cloud",Broken Keel
a1d44545697311ee9d4a28c2dd2980ba,68,Blade,80,Wind,A Secret Vow,80.0,6,8,8,8,6629.639,1314.085,949.954,97.0,50.92,139.554,38.88,0.0,0.0,17.776,7.344,18.144,0.0,7.344,7.776,8.64,25.92,35.64,7.776,7.344,18.144,CRIT DMG,HP,Wind DMG Boost,HP,Longevous Disciple,Inert Salsotto
a1d44545697311ee9d4a28c2dd2980ba,68,Seele,80,Quantum,Cruising in the Stellar Sea,80.0,3,10,10,10,2818.175,3168.945,1209.686,117.3,63.344,186.104,48.88,0.0,0.0,0.0,0.0,11.664,2.3,0.0,28.944,29.7,34.344,47.304,0.0,0.0,11.664,CRIT DMG,ATK,Quantum DMG Boost,ATK,Genius of Brilliant Stars,Inert Salsotto
a1d44548697311ee822f28c2dd2980ba,68,Dan Heng â€¢ Imbibitor Lunae,80,Imaginary,Brighter Than the Sun,80.0,6,10,8,10,3377.59,2531.983,956.417,137.552,72.484,157.698,54.748,0.0,0.0,23.328,12.096,23.976,8.6,4.32,8.208,23.22,29.484,53.784,23.328,12.096,23.976,CRIT DMG,SPD,Imaginary DMG Boost,ATK,Musketeer of Wild Wheat,Rutilant Arena
a1d44548697311ee822f28c2dd2980ba,68,Kafka,80,Lightning,Fermata,80.0,2,8,10,7,3023.022,3277.263,1005.228,127.132,16.988,50.0,42.348,0.0,0.0,7.344,25.12,44.312,6.3,7.776,30.24,9.72,11.988,0.0,7.344,15.12,12.312,ATK,SPD,Lightning DMG Boost,ATK,Band of Sizzling Thunder,Space Sealing Station
a1d44548697311ee822f28c2dd2980ba,68,Seele,80,Quantum,In the Night,80.0,4,9,9,7,2841.522,3090.591,1085.691,144.932,82.84,121.952,10.0,0.0,0.0,23.76,19.44,11.664,4.9,7.344,8.208,9.72,19.44,47.952,23.76,19.44,11.664,CRIT Rate,SPD,ATK,ATK,Genius of Brilliant Stars,Inert Salsotto
a1d44548697311ee822f28c2dd2980ba,68,Luocha,73,Imaginary,Perfect Timing,70.0,3,7,6,7,3116.634,2565.83,861.354,133.492,14.396,61.664,0.0,28.754,0.0,57.648,0.0,12.96,9.8,16.416,27.216,10.8,9.396,11.664,27.648,0.0,12.96,Outgoing Healing Boost,SPD,ATK,ATK,Musketeer of Wild Wheat,Broken Keel
a1d4454a697311eea81128c2dd2980ba,67,Seele,80,Quantum,In the Night,80.0,6,10,10,10,2802.263,2651.843,964.104,140.032,87.052,165.368,48.88,0.0,0.0,15.12,19.872,18.144,0.0,3.456,7.344,0.0,23.652,91.368,15.12,19.872,18.144,CRIT Rate,SPD,Quantum DMG Boost,ATK,Genius of Brilliant Stars,Inert Salsotto
a1d4454a697311eea81128c2dd2980ba,67,Bronya,80,Wind,Past and Future,60.0,2,10,10,7,3737.988,1313.999,1174.464,132.272,14.396,175.18,6.4,0.0,19.439,11.664,18.144,17.496,2.3,12.096,15.12,36.18,9.396,55.08,11.664,18.144,17.496,CRIT DMG,SPD,HP,Energy Regeneration Rate,Messenger Traversing Hackerspace,Fleet of the Ageless
a1d4454a697311eea81128c2dd2980ba,67,Blade,80,Wind,The Unreachable Side,80.0,6,10,7,7,6003.747,1478.232,1164.345,132.932,74.428,167.936,38.88,0.0,0.0,29.008,12.528,0.0,10.9,0.0,0.0,30.78,31.428,53.136,19.008,12.528,0.0,CRIT DMG,SPD,Wind DMG Boost,HP,Longevous Disciple,Rutilant Arena
a1d4454a697311eea81128c2dd2980ba,67,Welt,80,Imaginary,Resolution Shines As Pearls of Sweat,70.0,5,7,8,6,3069.25,2019.138,848.644,129.632,46.148,66.2,50.348,0.0,19.439,8.32,42.832,41.472,2.6,23.76,43.632,0.0,8.748,16.2,4.32,32.832,41.472,CRIT Rate,SPD,Imaginary DMG Boost,Energy Regeneration Rate,Wastelander of Banditry Desert,Pan-Cosmic Commercial Enterprise
a1d4454c697311eeb6b228c2dd2980ba,68,Seele,80,Quantum,In the Night,80.0,6,10,10,10,2937.872,3487.206,974.886,115.0,70.304,142.688,48.88,0.0,0.0,33.264,4.32,16.848,0.0,3.888,19.44,5.4,14.904,68.688,33.264,4.32,16.848,CRIT Rate,ATK,Quantum DMG Boost,ATK,Genius of Brilliant Stars,Space Sealing Station
a1d4454c697311eeb6b228c2dd2980ba,68,Silver Wolf,80,Quantum,Before the Tutorial Mission Starts,80.0,1,8,8,9,3497.344,1959.327,996.409,143.052,42.584,123.872,46.88,0.0,19.439,18.576,74.416,11.664,4.6,23.328,7.344,21.06,5.184,73.872,18.576,16.416,11.664,CRIT Rate,SPD,Quantum DMG Boost,Energy Regeneration Rate,"Messenger Traversing Hackerspace, Flex",Fleet of the Ageless
a1d4454c697311eeb6b228c2dd2980ba,68,Bronya,80,Wind,Past and Future,80.0,2,9,8,5,3472.317,1537.083,1150.575,139.472,14.072,207.488,50.08,0.0,19.439,32.032,22.464,22.032,9.5,10.8,3.888,17.28,9.072,68.688,22.032,22.464,22.032,CRIT DMG,SPD,Wind DMG Boost,Energy Regeneration Rate,"Messenger Traversing Hackerspace, Musketeer of Wild Wheat",Fleet of the Ageless
a1d4454e697311eeb0d128c2dd2980ba,68,Blade,80,Wind,The Unreachable Side,80.0,6,10,10,10,8742.613,1711.973,1008.892,101.0,66.652,115.448,38.88,0.0,0.0,21.664,7.344,11.016,4.0,15.12,10.8,14.58,23.652,65.448,11.664,7.344,11.016,HP,HP,Wind DMG Boost,HP,Longevous Disciple,Inert Salsotto
a1d4454e697311eeb0d128c2dd2980ba,68,Lynx,80,Quantum,Perfect Timing,80.0,3,10,10,9,5272.688,1661.777,1378.25,140.832,11.48,50.0,0.0,44.561,0.0,73.696,0.0,6.48,9.8,11.232,30.24,28.62,6.48,0.0,33.696,0.0,6.48,Outgoing Healing Boost,SPD,HP,HP,"Messenger Traversing Hackerspace, Passerby of Wandering Cloud",Broken Keel
a1d4454e697311eeb0d128c2dd2980ba,68,Pela,80,Ice,Before the Tutorial Mission Starts,80.0,6,11,11,11,3100.271,3005.26,1051.417,139.2,11.48,79.808,54.88,0.0,0.0,0.0,72.896,0.0,27.9,15.12,12.528,9.72,6.48,29.808,0.0,22.896,0.0,ATK,ATK,Ice DMG Boost,ATK,Musketeer of Wild Wheat,Belobog of the Architects
a1d4454e697311eeb0d128c2dd2980ba,68,Fu Xuan,80,Quantum,Texture of Memories,80.0,3,10,9,9,7223.815,1437.671,1549.704,136.232,14.616,50.0,0.0,0.0,19.439,80.496,0.0,0.0,5.2,27.216,15.12,28.08,2.916,0.0,44.496,0.0,0.0,HP,SPD,HP,Energy Regeneration Rate,"Longevous Disciple, Messenger Traversing Hackerspace",Broken Keel
a1d44550697311eeb7b728c2dd2980ba,68,Fu Xuan,80,Quantum,Texture of Memories,80.0,2,7,3,8,6245.597,1321.166,1525.749,125.032,16.448,67.496,0.0,0.0,0.0,41.232,12.096,12.312,0.0,7.776,15.984,14.04,8.748,17.496,11.232,12.096,12.312,HP,SPD,HP,HP,"Guard of Wuthering Snow, Longevous Disciple",Broken Keel
a1d44550697311eeb7b728c2dd2980ba,68,Silver Wolf,80,Quantum,Incessant Rain,80.0,6,10,10,10,2975.595,2657.124,1102.16,143.232,37.624,86.288,56.88,0.0,0.0,15.552,103.776,23.328,11.2,7.776,7.776,4.86,24.624,36.288,15.552,18.576,23.328,Effect Hit Rate,SPD,Quantum DMG Boost,ATK,Genius of Brilliant Stars,Inert Salsotto
a1d44550697311eeb7b728c2dd2980ba,68,Seele,80,Quantum,Sleep Like the Dead,80.0,6,10,10,10,3026.78,3121.695,1099.25,115.0,79.42,177.872,48.88,0.0,0.0,23.76,0.0,6.48,0.0,3.888,8.64,14.04,34.02,73.872,23.76,0.0,6.48,CRIT Rate,ATK,Quantum DMG Boost,ATK,Genius of Brilliant Stars,Rutilant Arena
a1d44550697311eeb7b728c2dd2980ba,68,Dan Heng â€¢ Imbibitor Lunae,80,Imaginary,Brighter Than the Sun,80.0,6,10,9,10,3404.812,3299.52,917.832,110.9,83.5,167.288,71.28,0.0,0.0,7.344,3.888,35.64,8.9,7.344,16.848,16.2,40.5,52.488,7.344,3.888,35.64,CRIT DMG,ATK,Imaginary DMG Boost,ATK,"Musketeer of Wild Wheat, Wastelander of Banditry Desert",Rutilant Arena
a1d44552697311eea9f128c2dd2980ba,68,Blade,80,Wind,The Unreachable Side,80.0,6,10,10,10,6566.78,1747.821,1048.542,140.732,72.16,158.864,38.88,0.0,0.0,16.912,0.0,0.0,18.7,18.576,19.44,19.44,29.16,44.064,6.912,0.0,0.0,CRIT DMG,SPD,Wind DMG Boost,HP,Longevous Disciple,Rutilant Arena
a1d44552697311eea9f128c2dd2980ba,68,Silver Wolf,80,Quantum,Before the Tutorial Mission Starts,80.0,3,8,10,9,3325.909,2464.774,970.924,142.632,14.396,61.664,3.2,0.0,5.0,11.664,105.52,131.792,10.6,25.488,28.08,19.98,9.396,11.664,11.664,4.32,34.992,Effect Hit Rate,SPD,ATK,Break Effect,Thief of Shooting Meteor,Sprightly Vonwacq
a1d44552697311eea9f128c2dd2980ba,68,Welt,80,Imaginary,In the Name of the World,80.0,4,10,10,8,3702.47,3326.335,1127.213,104.3,48.74,61.016,63.28,0.0,0.0,4.0,29.44,36.288,2.3,34.128,26.784,10.26,11.34,11.016,0.0,19.44,36.288,CRIT Rate,ATK,Imaginary DMG Boost,ATK,Wastelander of Banditry Desert,Pan-Cosmic Commercial Enterprise
a1d44552697311eea9f128c2dd2980ba,68,Fu Xuan,80,Quantum,She Already Shut Her Eyes,80.0,5,10,8,10,8413.24,1406.248,1693.515,125.032,49.62,80.456,0.0,0.0,33.439,31.664,0.0,0.0,0.0,32.4,7.776,38.88,25.92,30.456,11.664,0.0,0.0,HP,SPD,HP,Energy Regeneration Rate,"Guard of Wuthering Snow, Longevous Disciple",Broken Keel
a1d44553697311eea3fa28c2dd2980ba,68,Dan Heng â€¢ Imbibitor Lunae,80,Imaginary,Brighter Than the Sun,79.0,6,10,10,10,3612.367,3249.745,1008.842,104.0,72.808,170.528,71.28,0.0,0.0,3.456,15.12,0.0,2.0,8.64,31.536,28.62,29.808,55.728,3.456,15.12,0.0,CRIT DMG,ATK,Imaginary DMG Boost,ATK,Wastelander of Banditry Desert,Rutilant Arena
a1d44553697311eea3fa28c2dd2980ba,68,Fu Xuan,80,Quantum,Moment of Victory,69.0,2,9,8,9,7351.003,1493.542,1694.257,134.632,14.616,50.0,0.0,0.0,0.0,35.552,40.416,10.368,13.8,15.12,19.44,21.06,2.916,0.0,15.552,16.416,10.368,HP,SPD,HP,HP,"Guard of Wuthering Snow, Longevous Disciple",Broken Keel
a1d44553697311eea3fa28c2dd2980ba,68,Jing Yuan,80,Lightning,Before Dawn,80.0,3,9,9,10,3230.961,2968.465,1133.058,135.532,71.656,149.504,48.88,0.0,0.0,0.0,19.008,12.96,11.5,12.096,22.464,10.26,14.256,63.504,0.0,19.008,12.96,CRIT Rate,SPD,Lightning DMG Boost,ATK,Band of Sizzling Thunder,Inert Salsotto
a1d44553697311eea3fa28c2dd2980ba,68,Luocha,80,Imaginary,Shared Feeling,75.0,1,8,3,9,3536.175,2626.188,1023.992,137.532,8.24,73.976,0.0,54.561,19.439,64.432,22.896,29.16,11.5,7.344,10.368,19.44,3.24,23.976,54.432,22.896,29.16,Outgoing Healing Boost,SPD,ATK,Energy Regeneration Rate,"Musketeer of Wild Wheat, Passerby of Wandering Cloud",Broken Keel
a1d44554697311ee995428c2dd2980ba,68,Dan Heng â€¢ Imbibitor Lunae,80,Imaginary,Brighter Than the Sun,80.0,6,10,10,10,3350.193,3242.499,842.883,112.72,72.484,194.504,61.28,0.0,0.0,31.968,0.0,19.44,4.6,0.0,12.096,10.8,29.484,79.704,31.968,0.0,19.44,CRIT DMG,ATK,Imaginary DMG Boost,ATK,Musketeer of Wild Wheat,Rutilant Arena
a1d44554697311ee995428c2dd2980ba,68,Luocha,80,Imaginary,Perfect Timing,80.0,2,8,6,9,3967.407,2795.944,893.872,145.432,5.0,50.0,0.0,44.561,19.439,71.36,8.208,28.512,23.6,26.352,22.032,9.72,0.0,0.0,45.36,8.208,28.512,Outgoing Healing Boost,SPD,ATK,Energy Regeneration Rate,"Musketeer of Wild Wheat, Passerby of Wandering Cloud",Broken Keel
a1d44554697311ee995428c2dd2980ba,68,Jing Yuan,80,Lightning,Before Dawn,80.0,4,9,10,10,3191.116,3562.985,1154.323,108.2,70.684,150.152,48.88,0.0,0.0,15.984,10.368,0.0,9.2,8.208,31.968,0.0,13.284,64.152,15.984,10.368,0.0,CRIT Rate,ATK,Lightning DMG Boost,ATK,Band of Sizzling Thunder,Inert Salsotto
a1d44554697311ee995428c2dd2980ba,68,Blade,80,Wind,A Secret Vow,80.0,6,10,9,10,7087.895,1571.351,859.006,106.2,47.68,151.088,38.88,0.0,0.0,21.664,12.096,0.0,9.2,23.328,15.984,14.58,22.68,36.288,11.664,12.096,0.0,CRIT DMG,HP,Wind DMG Boost,HP,Longevous Disciple,Inert Salsotto
a1d44557697311ee905b28c2dd2980ba,68,Fu Xuan,80,Quantum,Landau's Choice,80.0,4,8,6,8,7730.033,1260.908,1446.952,123.5,17.856,50.0,0.0,0.0,19.439,35.12,11.664,29.16,17.5,24.192,0.0,37.26,6.156,0.0,15.12,11.664,29.16,HP,HP,HP,Energy Regeneration Rate,"Longevous Disciple, Messenger Traversing Hackerspace",Broken Keel
a1d44557697311ee905b28c2dd2980ba,68,Dan Heng â€¢ Imbibitor Lunae,80,Imaginary,On the Fall of an Aeon,80.0,6,10,10,10,3696.522,2751.392,915.841,116.4,60.316,177.008,71.28,0.0,0.0,3.456,0.0,11.016,14.4,14.688,0.0,15.66,35.316,62.208,3.456,0.0,11.016,CRIT DMG,ATK,Imaginary DMG Boost,ATK,Wastelander of Banditry Desert,Rutilant Arena
a1d44557697311ee905b28c2dd2980ba,68,Silver Wolf,80,Quantum,Before the Tutorial Mission Starts,80.0,4,9,10,8,3271.168,1714.857,1015.421,138.632,13.1,67.107,0.0,0.0,0.0,11.232,106.038,159.586,6.6,11.232,14.256,26.136,8.1,17.107,11.232,12.096,57.672,Effect Hit Rate,SPD,HP,Break Effect,Thief of Shooting Meteor,Talia: Kingdom of Banditry
a1d44557697311ee905b28c2dd2980ba,68,Jing Yuan,80,Lightning,The Seriousness of Breakfast,80.0,1,8,8,9,2978.556,3122.627,1015.358,105.6,83.32,136.832,48.88,0.0,0.0,19.008,0.0,22.68,6.6,7.344,4.32,15.12,25.92,86.832,19.008,0.0,22.68,CRIT Rate,ATK,Lightning DMG Boost,ATK,"Band of Sizzling Thunder, Musketeer of Wild Wheat",Inert Salsotto
a1d44559697311eea52f28c2dd2980ba,68,Seele,80,Quantum,In the Night,80.0,6,10,10,10,2918.885,3148.279,1192.786,134.6,79.924,145.28,48.88,0.0,0.0,0.0,16.848,0.0,19.6,11.232,3.888,24.84,16.524,71.28,0.0,16.848,0.0,CRIT Rate,ATK,Quantum DMG Boost,ATK,Genius of Brilliant Stars,Inert Salsotto
a1d44559697311eea52f28c2dd2980ba,68,Silver Wolf,80,Quantum,Incessant Rain,80.0,4,10,10,8,3211.349,3023.505,1382.886,114.2,24.764,98.6,52.08,0.0,0.0,0.0,92.864,29.16,7.2,15.552,11.664,49.68,19.764,48.6,0.0,11.664,29.16,Effect Hit Rate,ATK,Quantum DMG Boost,ATK,Genius of Brilliant Stars,Pan-Cosmic Commercial Enterprise
a1d44559697311eea52f28c2dd2980ba,68,Dan Heng â€¢ Imbibitor Lunae,80,Imaginary,Brighter Than the Sun,77.0,6,10,10,10,3881.5,3126.572,1064.297,104.3,75.4,162.752,71.28,0.0,0.0,0.0,18.144,0.0,2.3,29.376,22.032,38.88,32.4,47.952,0.0,18.144,0.0,CRIT DMG,ATK,Imaginary DMG Boost,ATK,Wastelander of Banditry Desert,Rutilant Arena
a1d4455c697311ee923f28c2dd2980ba,68,Fu Xuan,80,Quantum,Day One of My New Life,70.0,4,9,7,8,7652.548,1213.064,1257.214,142.832,40.224,125.168,0.0,0.0,0.0,21.232,3.456,18.144,11.8,19.872,0.0,9.18,16.524,75.168,11.232,3.456,18.144,HP,SPD,HP,HP,"Longevous Disciple, Messenger Traversing Hackerspace",Fleet of the Ageless
a1d4455c697311ee923f28c2dd2980ba,68,Qingque,80,Quantum,The Seriousness of Breakfast,80.0,7,9,9,9,2805.124,2865.229,984.676,102.3,68.404,165.344,63.28,0.0,0.0,0.0,14.688,11.664,4.3,8.208,3.456,9.18,23.004,115.344,0.0,14.688,11.664,CRIT Rate,ATK,Quantum DMG Boost,ATK,Genius of Brilliant Stars,Rutilant Arena
a1d4455c697311ee923f28c2dd2980ba,68,Serval,80,Lightning,Night on the Milky Way,80.0,5,8,7,7,2957.483,2699.937,996.792,140.172,67.664,154.328,38.88,0.0,0.0,4.0,23.44,22.032,4.9,4.32,31.968,29.16,35.964,39.528,0.0,19.44,22.032,CRIT DMG,SPD,Lightning DMG Boost,ATK,"Messenger Traversing Hackerspace, Musketeer of Wild Wheat",Inert Salsotto
a1d4455c697311ee923f28c2dd2980ba,68,Luocha,70,Imaginary,Post-Op Conversation,70.0,1,6,2,6,3182.599,2694.549,892.365,165.192,5.0,50.0,0.0,44.561,35.439,33.328,7.344,11.664,33.1,7.776,52.272,27.54,0.0,0.0,23.328,7.344,11.664,Outgoing Healing Boost,SPD,ATK,Energy Regeneration Rate,"Messenger Traversing Hackerspace, Passerby of Wandering Cloud",Broken Keel
a1d4455f697311ee920728c2dd2980ba,69,Himeko,70,Fire,Make the World Clamor,40.0,2,8,6,6,1548.331,2071.257,665.078,105.2,65.812,107.672,54.88,0.0,0.0,6.912,12.096,10.368,9.2,0.0,0.0,19.44,20.412,57.672,6.912,12.096,10.368,CRIT Rate,ATK,Fire DMG Boost,ATK,Flex,Inert Salsotto
a1d4455f697311ee920728c2dd2980ba,69,Bronya,75,Wind,But the Battle Isn't Over,80.0,1,8,8,6,4945.642,1508.409,997.562,146.972,16.34,208.784,8.0,0.0,29.439,42.464,16.848,24.624,17.0,12.528,4.32,0.0,11.34,69.984,22.464,16.848,24.624,CRIT DMG,SPD,HP,Energy Regeneration Rate,"Longevous Disciple, Messenger Traversing Hackerspace",Broken Keel
a1d4455f697311ee920728c2dd2980ba,69,Blade,80,Wind,The Unreachable Side,80.0,6,9,9,8,7847.526,1701.087,907.68,101.6,62.764,208.112,38.88,0.0,0.0,29.872,0.0,5.184,4.6,18.144,16.416,9.18,19.764,93.312,19.872,0.0,5.184,CRIT DMG,HP,Wind DMG Boost,HP,Longevous Disciple,Rutilant Arena
a1d4455f697311ee920728c2dd2980ba,69,Seele,80,Quantum,In the Night,80.0,5,9,10,8,2763.132,2224.172,1048.71,115.0,69.98,121.304,48.88,0.0,0.0,0.0,0.0,18.144,0.0,0.0,12.096,9.72,14.58,47.304,0.0,0.0,18.144,CRIT Rate,,Quantum DMG Boost,,"Genius of Brilliant Stars, Flex",
a1d44560697311ee8f9428c2dd2980ba,68,Dan Heng â€¢ Imbibitor Lunae,80,Imaginary,Brighter Than the Sun,80.0,6,10,10,10,3459.164,3082.823,839.049,113.02,80.584,188.024,61.28,0.0,0.0,19.872,6.912,16.848,4.9,4.32,3.456,0.0,37.584,73.224,19.872,6.912,16.848,CRIT DMG,ATK,Imaginary DMG Boost,ATK,Musketeer of Wild Wheat,Inert Salsotto
a1d44560697311ee8f9428c2dd2980ba,68,Seele,80,Quantum,Cruising in the Stellar Sea,80.0,6,10,10,10,3116.346,3089.213,1066.639,119.3,81.164,130.376,48.88,0.0,0.0,19.872,0.0,12.96,4.3,19.872,14.688,9.72,19.764,56.376,19.872,0.0,12.96,CRIT Rate,ATK,Quantum DMG Boost,ATK,Genius of Brilliant Stars,Rutilant Arena
a1d44560697311ee8f9428c2dd2980ba,68,Fu Xuan,75,Quantum,Trend of the Universal Market,70.0,2,10,3,10,8280.115,1225.89,1485.539,109.5,36.22,77.864,0.0,0.0,0.0,40.304,7.776,15.552,9.5,12.096,3.456,38.34,17.82,27.864,20.304,7.776,15.552,HP,HP,HP,HP,"Guard of Wuthering Snow, Longevous Disciple",Broken Keel
a1d44564697311ee8b1228c2dd2980ba,70,Kafka,80,Lightning,Patience Is All You Need,80.0,5,12,12,12,3312.365,3654.419,1059.362,141.132,13.1,97.304,48.88,0.0,0.0,3.456,62.496,5.184,16.1,7.776,30.672,9.72,8.1,47.304,3.456,44.496,5.184,ATK,SPD,Lightning DMG Boost,ATK,Band of Sizzling Thunder,Space Sealing Station
a1d44564697311ee8b1228c2dd2980ba,70,Silver Wolf,79,Quantum,Good Night and Sleep Well,80.0,7,10,11,12,2813.159,2781.967,1111.494,134.332,46.148,163.4,18.0,0.0,0.0,4.32,54.72,10.368,2.3,0.0,0.0,28.62,41.148,48.6,4.32,36.72,10.368,CRIT DMG,SPD,ATK,ATK,Genius of Brilliant Stars,Space Sealing Station
a1d44564697311ee8b1228c2dd2980ba,70,Fu Xuan,75,Quantum,She Already Shut Her Eyes,70.0,2,8,3,8,6857.926,1401.591,1843.772,151.132,34.38,50.0,0.0,0.0,31.439,53.2,11.664,5.832,20.1,23.76,19.44,15.12,22.68,0.0,43.2,11.664,5.832,DEF,SPD,HP,Energy Regeneration Rate,"Longevous Disciple, Messenger Traversing Hackerspace",Fleet of the Ageless
a1d44564697311ee8b1228c2dd2980ba,70,Blade,80,Wind,The Unreachable Side,80.0,7,11,11,12,6679.172,1689.246,928.044,131.232,55.636,206.168,38.88,0.0,0.0,22.96,8.64,0.0,9.2,24.624,15.552,0.0,12.636,91.368,12.96,8.64,0.0,CRIT DMG,SPD,Wind DMG Boost,HP,Longevous Disciple,Rutilant Arena
a1d44566697311ee9b6028c2dd2980ba,68,Jing Yuan,80,Lightning,Today Is Another Peaceful Day,80.0,4,8,8,8,3067.408,3260.697,990.982,105.3,56.039,80.456,48.88,0.0,0.0,28.512,15.984,0.0,6.3,15.552,15.552,9.72,20.412,30.456,28.512,15.984,0.0,CRIT Rate,ATK,Lightning DMG Boost,ATK,"Band of Sizzling Thunder, Flex",Inert Salsotto
a1d44566697311ee9b6028c2dd2980ba,68,Kafka,80,Lightning,Patience Is All You Need,80.0,3,7,10,7,3439.847,3486.137,1062.461,130.232,31.568,80.456,48.88,0.0,0.0,0.0,32.896,40.176,5.2,11.232,19.008,0.0,26.568,30.456,0.0,22.896,40.176,ATK,SPD,Lightning DMG Boost,ATK,Band of Sizzling Thunder,Space Sealing Station
a1d44566697311ee9b6028c2dd2980ba,68,Yukong,80,Imaginary,Planetary Rendezvous,70.0,4,9,9,8,3020.247,1553.831,859.319,134.032,62.672,84.344,60.08,0.0,19.439,18.144,46.224,11.664,2.0,12.528,8.64,9.18,25.272,34.344,18.144,46.224,11.664,CRIT Rate,SPD,Imaginary DMG Boost,Energy Regeneration Rate,"Guard of Wuthering Snow, Wastelander of Banditry Desert",Space Sealing Station
a1d44566697311ee9b6028c2dd2980ba,68,Luocha,80,Imaginary,Quid Pro Quo,80.0,3,5,5,6,3339.374,2995.92,918.165,108.2,19.256,50.0,0.0,38.754,19.439,17.776,3.888,71.928,7.2,3.888,19.008,5.4,14.256,0.0,7.776,3.888,71.928,Outgoing Healing Boost,ATK,ATK,Energy Regeneration Rate,"Musketeer of Wild Wheat, Passerby of Wandering Cloud",Broken Keel
a1d4456d697311eea4cf28c2dd2980ba,69,Seele,80,Quantum,In the Night,80.0,7,12,12,12,2847.807,3592.817,930.234,132.5,64.06,223.04,48.88,0.0,0.0,0.0,3.456,6.48,17.5,0.0,44.928,0.0,21.06,84.24,0.0,3.456,6.48,CRIT DMG,ATK,Quantum DMG Boost,ATK,Genius of Brilliant Stars,Inert Salsotto
a1d4456d697311eea4cf28c2dd2980ba,69,Kafka,80,Lightning,Patience Is All You Need,80.0,2,12,12,12,3292.794,4174.709,1130.992,120.7,13.748,68.792,48.88,0.0,0.0,22.896,34.848,18.144,20.7,8.64,24.192,10.8,8.748,18.792,22.896,16.848,18.144,ATK,ATK,Lightning DMG Boost,ATK,Band of Sizzling Thunder,Space Sealing Station
a1d4456d697311eea4cf28c2dd2980ba,69,Clara,80,Physical,Something Irreplaceable,80.0,4,12,10,9,2823.409,2327.926,977.256,90.0,45.4,74.624,19.377,0.0,19.439,3.456,10.8,5.184,0.0,7.344,7.776,10.8,0.0,24.624,3.456,10.8,5.184,CRIT Rate,,Physical DMG Boost,Energy Regeneration Rate,,Rutilant Arena
a1d4456d697311eea4cf28c2dd2980ba,69,Silver Wolf,80,Quantum,Incessant Rain,80.0,2,11,10,11,2884.607,3171.452,1293.243,112.2,46.372,132.296,56.88,0.0,0.0,15.552,68.464,44.064,5.2,3.456,8.208,34.02,33.372,17.496,15.552,22.464,44.064,CRIT DMG,ATK,Quantum DMG Boost,ATK,Genius of Brilliant Stars,Inert Salsotto
a1d4456e697311ee82e928c2dd2980ba,69,Jing Yuan,80,Lightning,Before Dawn,80.0,3,9,10,10,3503.135,3376.037,1133.798,99.0,75.22,152.744,48.88,0.0,0.0,19.008,0.0,41.472,0.0,19.008,15.552,14.58,17.82,66.744,19.008,0.0,41.472,CRIT Rate,ATK,Lightning DMG Boost,ATK,Band of Sizzling Thunder,Inert Salsotto
