uid,player_level,character,char_level,path,light_cone,light_cone_level,attack_lvl,skill_lvl,ultimate_lvl,talent_lvl,HP,ATK,DEF,SPD,CRIT Rate,CRIT DMG,DMG Boost,Outgoing Healing Boost,Energy Regeneration Rate,Effect RES,Effect Hit Rate,Break Effect,relic,ornament
05ac5d92219f11ee833628c2dd2980ba,60,Clara,60,Destruction,,,4,5,6,5,1173.119,756.338,397.65,90.0,20.063,59.979,0.0,0.0,0.0,0.0,3.888,22.48,Thief of Shooting Meteor,Inert Salsotto
05ac5d92219f11ee833628c2dd2980ba,60,Himeko,60,Erudition,The Seriousness of Breakfast,60.0,3,4,4,4,1740.291,2209.807,748.958,96.0,26.565,59.331,6.4,0.0,0.0,13.331,13.997,42.179,"Musketeer of Wild Wheat, Thief of Shooting Meteor",Space Sealing Station
05ac5d93219f11eea6c628c2dd2980ba,61,Seele,80,The Hunt,In the Night,80.0,6,10,10,10,2917.73,3306.552,1107.786,121.3,53.78,157.592,48.88,0.0,0.0,15.12,27.216,0.0,Genius of Brilliant Stars,
05ac5d93219f11eea6c628c2dd2980ba,61,Bailu,70,Abundance,Time Waits for No One,60.0,2,6,8,7,5057.325,1039.017,948.715,104.0,5.0,59.331,0.0,45.003,0.0,6.765,6.912,38.362,Passerby of Wandering Cloud,
05ac5d93219f11eea6c628c2dd2980ba,61,Tingyun,80,Harmony,"Carve the Moon, Weave the Clouds",70.0,5,8,12,8,2796.736,2434.582,1087.47,126.92,15.174,60.627,3.2,0.0,7.745,15.12,7.344,15.811,Musketeer of Wild Wheat,Fleet of the Ageless
05ac5d93219f11eea6c628c2dd2980ba,61,Jing Yuan,70,Erudition,The Seriousness of Breakfast,60.0,5,8,8,8,2640.392,2498.596,1089.088,101.0,39.788,140.072,44.526,0.0,0.0,8.64,7.776,22.68,Band of Sizzling Thunder,Inert Salsotto
05ac5d94219f11eea66c28c2dd2980ba,66,Yanqing,80,The Hunt,Sleep Like the Dead,80.0,6,10,10,10,3011.819,3512.474,1265.266,124.8,13.748,218.104,63.28,0.0,0.0,24.624,0.0,12.312,Hunter of Glacial Forest,Celestial Differentiator
05ac5d94219f11eea66c28c2dd2980ba,66,Pela,71,Nihility,We Will Meet Again,64.0,2,7,6,7,2602.669,1167.179,808.314,111.6,13.424,77.864,26.0,0.0,0.0,7.344,22.208,5.184,Hunter of Glacial Forest,Pan-Galactic Commercial Enterprise
05ac5d94219f11eea66c28c2dd2980ba,66,Herta,74,Erudition,The Birth of the Self,80.0,4,8,6,6,2620.001,1668.436,945.035,125.732,24.124,126.464,53.994,0.0,0.0,7.776,14.256,16.848,Hunter of Glacial Forest,Inert Salsotto
05ac5d94219f11eea66c28c2dd2980ba,66,Dan Heng,79,The Hunt,Swordplay,70.0,4,9,7,7,2489.374,2001.82,925.815,139.832,41.742,71.184,46.653,0.0,0.0,0.0,8.208,23.328,Eagle of Twilight Line,Celestial Differentiator
05ac5d95219f11eea77728c2dd2980ba,59,Jing Yuan,70,Erudition,The Birth of the Self,70.0,5,8,8,8,2728.261,2484.176,938.95,132.932,57.932,66.2,10.0,0.0,0.0,23.76,27.648,23.976,Band of Sizzling Thunder,Inert Salsotto
05ac5d95219f11eea77728c2dd2980ba,59,Seele,70,The Hunt,In the Night,60.0,4,7,8,7,2739.751,1976.328,847.491,139.832,66.64,101.532,35.878,0.0,0.0,4.32,7.776,60.264,Genius of Brilliant Stars,Inert Salsotto
05ac5d95219f11eea77728c2dd2980ba,59,Silver Wolf,65,Nihility,Before the Tutorial Mission Starts,50.0,2,7,7,7,2194.486,1434.379,734.737,141.052,14.979,50.0,0.0,0.0,7.745,6.221,104.786,20.347,Musketeer of Wild Wheat,Pan-Galactic Commercial Enterprise
05ac5d96219f11eea5a928c2dd2980ba,61,Bronya,70,Harmony,Past and Future,50.0,3,4,4,4,2197.174,1480.584,782.487,107.24,13.748,177.183,12.621,0.0,19.439,14.8,18.749,0.0,Musketeer of Wild Wheat,Celestial Differentiator
05ac5d96219f11eea5a928c2dd2980ba,61,Seele,80,The Hunt,In the Night,80.0,4,7,7,7,3509.306,2969.514,1081.654,127.1,79.276,115.788,48.88,0.0,0.0,3.888,15.984,10.368,Genius of Brilliant Stars,Inert Salsotto
05ac5d96219f11eea5a928c2dd2980ba,61,Silver Wolf,70,Nihility,Before the Tutorial Mission Starts,70.0,1,5,4,3,2694.342,1529.485,737.467,136.632,13.424,50.0,10.0,0.0,3.11,3.888,128.774,29.808,Genius of Brilliant Stars,Pan-Galactic Commercial Enterprise
05ac5d96219f11eea5a928c2dd2980ba,61,Clara,71,Destruction,On the Fall of an Aeon,80.0,3,7,7,7,3565.642,2706.301,1047.338,94.9,51.556,67.496,52.526,0.0,0.0,43.632,21.168,11.664,Champion of Streetwise Boxing,Inert Salsotto
05ac5d97219f11eeb88d28c2dd2980ba,60,Seele,70,The Hunt,Cruising in the Stellar Sea,70.0,5,7,7,7,2490.718,2487.269,956.953,122.5,49.088,126.545,42.348,0.0,0.0,11.232,26.525,16.848,Genius of Brilliant Stars,Inert Salsotto
05ac5d97219f11eeb88d28c2dd2980ba,60,Jing Yuan,70,Erudition,Before Dawn,70.0,4,7,7,7,2983.12,2250.189,1100.496,127.832,51.439,141.339,30.653,0.0,0.0,18.144,23.76,6.48,"Band of Sizzling Thunder, Musketeer of Wild Wheat",Inert Salsotto
05ac5d97219f11eeb88d28c2dd2980ba,60,Yanqing,70,The Hunt,Return to Darkness,70.0,4,7,7,7,1945.026,2315.712,715.696,110.6,23.221,146.066,33.878,0.0,0.0,9.331,3.456,39.269,Musketeer of Wild Wheat,Celestial Differentiator
05ac5d98219f11ee829728c2dd2980ba,61,Seele,80,The Hunt,In the Night,80.0,5,8,8,8,3099.653,3684.518,1261.845,140.3,55.4,136.856,10.0,0.0,0.0,8.208,7.776,11.664,Genius of Brilliant Stars,Space Sealing Station
05ac5d98219f11ee829728c2dd2980ba,61,Bronya,70,Harmony,Past and Future,70.0,3,8,8,4,3264.892,2095.497,1300.926,136.572,16.34,168.924,16.0,0.0,19.439,26.896,12.096,11.664,Musketeer of Wild Wheat,Fleet of the Ageless
05ac5d98219f11ee829728c2dd2980ba,61,Bailu,70,Abundance,Quid Pro Quo,70.0,3,8,8,4,6815.225,1469.222,1196.265,130.232,7.592,88.232,0.0,10.0,0.0,4.0,11.664,35.64,Passerby of Wandering Cloud,
05ac5d99219f11ee88e528c2dd2980ba,60,Seele,76,The Hunt,Cruising in the Stellar Sea,80.0,5,10,10,9,3044.447,3262.264,972.527,123.9,33.265,170.927,10.0,0.0,0.0,25.488,3.888,29.16,Genius of Brilliant Stars,Celestial Differentiator
05ac5d99219f11ee88e528c2dd2980ba,60,Gepard,70,Preservation,Day One of My New Life,70.0,3,6,8,5,2636.42,1221.69,3097.47,92.0,7.916,61.664,11.2,0.0,0.0,18.256,32.032,42.768,Knight of Purity Palace,Pan-Galactic Commercial Enterprise
05ac5d99219f11ee88e528c2dd2980ba,60,Bailu,70,Abundance,Quid Pro Quo,60.0,2,6,8,6,3473.205,940.773,819.59,101.3,6.75,59.85,0.0,10.0,0.0,6.333,21.232,12.442,Passerby of Wandering Cloud,Pan-Galactic Commercial Enterprise
05ac5d99219f11ee88e528c2dd2980ba,60,Jing Yuan,70,Erudition,The Seriousness of Breakfast,70.0,4,8,7,8,2629.094,2477.643,945.924,111.332,29.42,75.272,10.0,0.0,0.0,15.552,16.848,29.16,Band of Sizzling Thunder,Inert Salsotto
05ac5d9a219f11eea3f928c2dd2980ba,61,Jing Yuan,80,Erudition,Today Is Another Peaceful Day,80.0,6,10,10,10,3099.08,2978.429,1200.758,130.632,72.952,71.384,48.88,0.0,0.0,12.096,11.232,0.0,Band of Sizzling Thunder,Inert Salsotto
05ac5d9a219f11eea3f928c2dd2980ba,61,Gepard,80,Preservation,Texture of Memories,80.0,5,9,10,8,3807.925,1577.135,3928.868,96.6,12.776,97.952,16.0,0.0,19.439,36.8,3.456,35.64,Knight of Purity Palace,Belobog of the Architects
05ac5d9a219f11eea3f928c2dd2980ba,61,Trailblazer,80,Preservation,Trend of the Universal Market,70.0,6,10,10,10,2833.821,1295.79,2754.524,97.6,10.184,73.976,0.0,0.0,0.0,3.888,14.688,10.368,Knight of Purity Palace,Belobog of the Architects
05ac5d9a219f11eea3f928c2dd2980ba,61,Arlan,70,Destruction,Under the Blue Sky,70.0,5,8,8,8,3023.592,1897.041,829.802,104.6,13.0,126.464,16.221,0.0,0.0,25.552,12.528,21.384,Band of Sizzling Thunder,Inert Salsotto
05ac5d9b219f11eeae0128c2dd2980ba,61,Yanqing,80,The Hunt,In the Night,80.0,4,6,9,9,2928.669,2763.111,1119.938,143.532,37.904,167.088,56.88,0.0,0.0,7.776,20.304,16.848,Hunter of Glacial Forest,Celestial Differentiator
05ac5d9b219f11eeae0128c2dd2980ba,61,Jing Yuan,74,Erudition,Before Dawn,80.0,2,6,7,7,3390.096,2763.062,1259.109,106.5,55.405,124.232,42.348,0.0,0.0,3.456,16.848,29.16,Band of Sizzling Thunder,Inert Salsotto
05ac5d9b219f11eeae0128c2dd2980ba,61,Bailu,70,Abundance,Perfect Timing,70.0,1,5,5,5,5490.593,1156.405,1033.728,102.6,5.0,62.312,0.0,10.0,0.0,50.352,15.984,27.994,Passerby of Wandering Cloud,Fleet of the Ageless
05ac5d9b219f11eeae0128c2dd2980ba,61,Silver Wolf,68,Nihility,Fermata,60.0,1,4,4,3,2535.123,2118.686,787.413,111.0,34.549,102.488,10.0,0.0,0.0,19.872,38.624,80.8,Genius of Brilliant Stars,Pan-Galactic Commercial Enterprise
05ac5d9c219f11ee922028c2dd2980ba,61,Himeko,79,Erudition,Night on the Milky Way,70.0,3,6,7,6,3027.627,2644.855,942.43,97.8,39.568,83.178,43.169,0.0,0.0,19.206,28.166,27.346,"Firesmith of Lava-Forging, Musketeer of Wild Wheat",Inert Salsotto
05ac5d9c219f11ee922028c2dd2980ba,61,Seele,75,The Hunt,In the Night,70.0,3,7,7,6,2761.997,2867.969,1032.246,120.2,53.586,121.62,44.526,0.0,0.0,12.96,7.344,22.68,Genius of Brilliant Stars,Fleet of the Ageless
05ac5d9c219f11ee922028c2dd2980ba,61,Silver Wolf,70,Nihility,Before the Tutorial Mission Starts,70.0,3,7,7,6,2476.988,1674.03,781.407,136.632,28.652,61.016,39.017,0.0,0.0,15.552,117.046,32.4,Genius of Brilliant Stars,
05ac5d9d219f11ee858d28c2dd2980ba,61,Silver Wolf,79,Nihility,Incessant Rain,80.0,5,8,8,8,3369.669,2054.606,1312.562,109.0,8.24,68.792,36.839,0.0,13.996,15.12,51.776,24.624,Genius of Brilliant Stars,Pan-Galactic Commercial Enterprise
05ac5d9d219f11ee858d28c2dd2980ba,61,Seele,79,The Hunt,In the Night,80.0,5,8,8,8,4079.678,2614.906,1240.968,123.9,40.396,128.1,48.88,0.0,0.0,0.0,0.0,22.68,Genius of Brilliant Stars,Inert Salsotto
05ac5d9d219f11ee858d28c2dd2980ba,61,Jing Yuan,78,Erudition,Before Dawn,80.0,5,8,9,8,3262.32,2430.453,1228.821,103.6,55.794,115.808,44.526,0.0,18.351,11.664,21.168,24.624,Band of Sizzling Thunder,Inert Salsotto
05ac5d9e219f11eea64f28c2dd2980ba,56,Jing Yuan,70,Erudition,Before Dawn,70.0,5,8,8,8,3071.842,2847.626,1261.466,99.0,36.872,242.168,48.88,0.0,0.0,15.552,3.456,0.0,Band of Sizzling Thunder,Inert Salsotto
05ac5d9e219f11eea64f28c2dd2980ba,56,Clara,70,Destruction,Nowhere to Run,70.0,4,4,6,7,2762.405,2848.661,729.001,91.8,7.074,146.655,38.88,0.0,0.0,3.11,6.221,25.85,"Musketeer of Wild Wheat, Thief of Shooting Meteor",Space Sealing Station
05ac5d9e219f11eea64f28c2dd2980ba,56,Bronya,70,Harmony,Dance! Dance! Dance!,60.0,3,5,5,4,2765.941,1222.008,786.124,99.0,10.314,119.569,27.336,0.0,0.0,11.405,16.243,64.314,Thief of Shooting Meteor,Fleet of the Ageless
05ac5d9e219f11eea64f28c2dd2980ba,56,Bailu,70,Abundance,Shared Feeling,70.0,2,6,7,3,4512.429,1245.748,945.995,101.8,13.0,54.666,10.0,43.003,0.0,12.787,19.699,5.184,"Band of Sizzling Thunder, Passerby of Wandering Cloud",Inert Salsotto
05ac5d9f219f11eea45128c2dd2980ba,61,Seele,80,The Hunt,In the Night,80.0,5,9,9,8,3291.948,2784.337,1153.824,117.6,90.227,111.252,35.878,0.0,0.0,0.0,11.664,23.458,Genius of Brilliant Stars,Inert Salsotto
05ac5d9f219f11eea45128c2dd2980ba,61,Silver Wolf,70,Nihility,Before the Tutorial Mission Starts,70.0,3,7,7,7,2927.31,1516.486,823.342,138.932,41.742,79.16,29.285,0.0,0.0,7.776,105.408,22.032,Genius of Brilliant Stars,Pan-Galactic Commercial Enterprise
05ac5d9f219f11eea45128c2dd2980ba,61,Clara,70,Destruction,On the Fall of an Aeon,60.0,3,6,7,6,2874.015,2074.92,861.108,90.0,56.416,84.344,18.177,0.0,2.488,14.429,4.32,41.472,Champion of Streetwise Boxing,Inert Salsotto
05ac5da0219f11eeb17f28c2dd2980ba,60,Yanqing,80,The Hunt,In the Night,70.0,4,6,6,6,2862.386,2607.888,845.289,109.0,31.748,131.907,35.169,0.0,0.0,26.179,25.142,24.624,Hunter of Glacial Forest,
05ac5da0219f11eeb17f28c2dd2980ba,60,Trailblazer,80,Destruction,Something Irreplaceable,70.0,6,10,10,9,3877.18,2631.124,994.953,102.6,48.316,79.16,40.171,0.0,0.0,17.885,11.232,22.032,Champion of Streetwise Boxing,Inert Salsotto
05ac5da0219f11eeb17f28c2dd2980ba,60,Bronya,75,Harmony,Past and Future,50.0,3,5,5,6,2875.092,1581.129,783.064,99.0,13.489,118.094,30.977,0.0,0.0,16.096,23.328,31.682,"Eagle of Twilight Line, Thief of Shooting Meteor",
05ac5da1219f11eeaae128c2dd2980ba,61,Seele,80,The Hunt,In the Night,80.0,4,8,8,8,2755.138,3097.122,1032.776,121.9,61.932,81.444,27.994,0.0,0.0,2.765,0.0,18.144,Musketeer of Wild Wheat,Space Sealing Station
05ac5da1219f11eeaae128c2dd2980ba,61,Sushang,70,The Hunt,Cruising in the Stellar Sea,70.0,2,7,8,8,2146.608,1745.295,1066.104,107.0,34.617,60.498,10.0,0.0,0.0,7.085,12.528,0.0,Champion of Streetwise Boxing,Space Sealing Station
05ac5da1219f11eeaae128c2dd2980ba,61,Tingyun,70,Harmony,"Carve the Moon, Weave the Clouds",70.0,4,6,8,5,2425.918,1546.959,748.987,118.72,7.592,50.0,3.2,0.0,0.0,5.875,8.986,13.997,Musketeer of Wild Wheat,Fleet of the Ageless
05ac5da1219f11eeaae128c2dd2980ba,61,Silver Wolf,70,Nihility,Before the Tutorial Mission Starts,70.0,4,7,7,6,2596.328,1772.518,753.018,117.02,19.58,55.832,23.853,0.0,13.996,0.0,102.038,8.813,Musketeer of Wild Wheat,Pan-Galactic Commercial Enterprise
05ac5da2219f11ee890028c2dd2980ba,59,Bronya,70,Harmony,But the Battle Isn't Over,50.0,4,6,6,6,2505.622,1305.081,1166.805,121.866,13.813,116.089,11.2,0.0,10.0,9.875,6.221,18.792,Musketeer of Wild Wheat,Celestial Differentiator
05ac5da3219f11ee93b928c2dd2980ba,61,Seele,80,The Hunt,In the Night,70.0,5,10,9,9,2790.333,2642.992,893.937,139.832,63.5,98.292,44.526,0.0,0.0,15.12,15.552,18.792,Genius of Brilliant Stars,Space Sealing Station
05ac5da3219f11ee93b928c2dd2980ba,61,Silver Wolf,70,Nihility,Before the Tutorial Mission Starts,70.0,5,8,8,8,2746.758,1964.823,801.734,139.046,8.24,69.44,42.08,0.0,6.376,37.325,100.976,29.16,Musketeer of Wild Wheat,
05ac5da3219f11ee93b928c2dd2980ba,61,Sushang,70,The Hunt,Cruising in the Stellar Sea,70.0,5,8,8,8,2650.295,1528.899,854.769,110.6,47.231,85.122,48.88,0.0,0.0,3.456,2.765,21.514,Champion of Streetwise Boxing,
05ac5da4219f11eeaec028c2dd2980ba,60,Himeko,70,Erudition,Night on the Milky Way,80.0,3,5,6,5,2829.256,2698.475,916.642,105.9,51.038,116.096,53.548,0.0,0.0,0.0,16.33,40.824,Firesmith of Lava-Forging,Inert Salsotto
05ac5da4219f11eeaec028c2dd2980ba,60,Seele,75,The Hunt,In the Night,80.0,4,6,6,6,2658.59,2940.094,1120.933,126.2,55.581,103.16,25.49,0.0,0.0,0.0,4.32,23.328,Genius of Brilliant Stars,Space Sealing Station
05ac5da4219f11eeaec028c2dd2980ba,60,Clara,67,Destruction,On the Fall of an Aeon,70.0,2,3,4,4,2973.842,1825.484,952.522,92.6,33.227,50.0,21.598,0.0,0.0,11.232,19.872,10.368,Champion of Streetwise Boxing,Fleet of the Ageless
05ac5da4219f11eeaec028c2dd2980ba,60,Silver Wolf,70,Nihility,Before the Tutorial Mission Starts,80.0,4,6,6,6,3170.796,2021.341,924.972,136.352,13.424,54.147,29.017,0.0,0.0,0.0,103.378,11.016,Musketeer of Wild Wheat,Fleet of the Ageless
05ac5da5219f11eeac4928c2dd2980ba,61,Jing Yuan,80,Erudition,Before Dawn,80.0,5,7,9,9,3177.887,3346.115,1033.661,99.0,53.188,169.592,48.88,0.0,0.0,22.032,40.176,53.136,Band of Sizzling Thunder,Inert Salsotto
05ac5da5219f11eeac4928c2dd2980ba,61,Gepard,73,Preservation,Moment of Victory,80.0,4,6,9,7,3542.818,1637.596,4725.97,94.6,16.664,80.456,16.0,0.0,0.0,10.0,52.08,23.328,Knight of Purity Palace,Belobog of the Architects
05ac5da5219f11eeac4928c2dd2980ba,61,Silver Wolf,70,Nihility,Before the Tutorial Mission Starts,70.0,3,5,5,4,2634.752,2185.153,793.135,107.0,13.424,61.664,3.2,0.0,0.0,42.768,114.95,121.035,Thief of Shooting Meteor,Pan-Galactic Commercial Enterprise
05ac5da5219f11eeac4928c2dd2980ba,61,Seele,70,The Hunt,Cruising in the Stellar Sea,70.0,4,6,6,5,2370.169,1937.986,860.904,121.4,27.904,142.65,32.395,0.0,0.0,0.0,22.896,77.112,Genius of Brilliant Stars,
05ac5da6219f11ee9efc28c2dd2980ba,61,Seele,80,The Hunt,Cruising in the Stellar Sea,80.0,5,8,8,8,3060.691,4012.793,1020.102,115.0,41.736,87.276,10.0,0.0,0.0,6.912,11.664,72.576,Genius of Brilliant Stars,Space Sealing Station
05ac5da6219f11ee9efc28c2dd2980ba,61,Yanqing,70,The Hunt,Only Silence Remains,40.0,4,7,8,8,1698.234,1574.33,617.942,111.6,24.988,55.832,33.817,0.0,0.0,12.096,8.208,37.184,Thief of Shooting Meteor,Inert Salsotto
05ac5da6219f11ee9efc28c2dd2980ba,61,Jing Yuan,74,Erudition,The Birth of the Self,80.0,3,4,4,8,3248.667,3626.997,1126.788,103.3,28.448,110.264,10.0,0.0,0.0,27.216,3.888,17.496,Band of Sizzling Thunder,Inert Salsotto
05ac5da7219f11ee99b728c2dd2980ba,61,Clara,70,Destruction,On the Fall of an Aeon,70.0,5,8,8,8,3565.363,2324.533,1009.009,90.0,45.5,90.624,48.171,0.0,0.0,3.888,16.416,23.328,Champion of Streetwise Boxing,Celestial Differentiator
05ac5da7219f11ee99b728c2dd2980ba,61,Silver Wolf,70,Nihility,Before the Tutorial Mission Starts,70.0,5,8,8,8,1957.014,1330.402,841.135,109.0,7.592,59.85,19.421,0.0,0.0,2.765,63.888,6.48,Genius of Brilliant Stars,Pan-Galactic Commercial Enterprise
05ac5da7219f11ee99b728c2dd2980ba,61,Jing Yuan,70,Erudition,Night on the Milky Way,70.0,5,8,8,8,3456.71,2979.616,997.288,108.2,44.1,125.616,48.88,0.0,0.0,7.776,7.776,5.184,Band of Sizzling Thunder,Celestial Differentiator
05ac5da7219f11ee99b728c2dd2980ba,61,Seele,70,The Hunt,Cruising in the Stellar Sea,70.0,5,8,8,8,3297.751,2875.373,995.813,119.3,63.232,63.3,48.88,0.0,0.0,0.0,22.896,29.808,Genius of Brilliant Stars,Inert Salsotto
05ac5da8219f11eea70d28c2dd2980ba,61,Seele,80,The Hunt,Cruising in the Stellar Sea,80.0,5,8,9,8,3109.482,3163.841,1055.327,121.6,74.46,150.264,48.88,0.0,0.0,22.464,0.0,6.48,Genius of Brilliant Stars,Celestial Differentiator
05ac5da8219f11eea70d28c2dd2980ba,61,Himeko,70,Erudition,Night on the Milky Way,70.0,4,7,7,7,2756.636,2093.102,991.782,105.5,7.592,149.074,56.171,0.0,0.0,12.64,11.664,22.68,Firesmith of Lava-Forging,Celestial Differentiator
05ac5da8219f11eea70d28c2dd2980ba,61,Silver Wolf,70,Nihility,Before the Tutorial Mission Starts,70.0,5,8,8,7,2646.49,2535.499,885.248,107.0,48.675,84.992,52.08,0.0,0.0,12.528,71.232,24.624,Genius of Brilliant Stars,Pan-Galactic Commercial Enterprise
05ac5da8219f11eea70d28c2dd2980ba,61,Bailu,70,Abundance,Post-Op Conversation,40.0,2,6,6,4,4055.5,1099.082,909.862,98.0,19.904,50.0,0.0,10.0,8.0,10.8,11.232,27.216,Passerby of Wandering Cloud,Fleet of the Ageless
05ac5da9219f11ee9b5d28c2dd2980ba,61,Seele,80,The Hunt,Cruising in the Stellar Sea,80.0,6,10,10,10,2836.055,3036.912,1118.105,115.0,59.936,162.128,48.88,0.0,0.0,16.416,18.576,23.976,Genius of Brilliant Stars,Inert Salsotto
05ac5da9219f11ee9b5d28c2dd2980ba,61,Yanqing,60,The Hunt,River Flows in Spring,60.0,3,6,6,6,2172.868,1799.096,822.893,125.426,7.592,120.606,45.548,0.0,0.0,29.117,8.64,9.331,Hunter of Glacial Forest,
05ac5da9219f11ee9b5d28c2dd2980ba,61,Jing Yuan,80,Erudition,The Birth of the Self,80.0,3,8,8,8,3119.603,2450.1,980.741,106.4,33.602,159.771,48.88,0.0,0.0,31.363,6.912,43.13,Band of Sizzling Thunder,Space Sealing Station
05ac5da9219f11ee9b5d28c2dd2980ba,61,Clara,80,Destruction,Something Irreplaceable,80.0,4,8,8,8,3478.877,2349.742,1090.93,121.932,9.666,104.794,46.88,0.0,12.939,38.102,28.08,69.336,Guard of Wuthering Snow,Belobog of the Architects
05ac5daa219f11eebcf128c2dd2980ba,61,Yanqing,80,The Hunt,Cruising in the Stellar Sea,80.0,5,8,8,8,3135.865,2523.768,947.782,134.626,32.081,149.247,46.88,0.0,0.0,0.0,7.344,22.48,Thief of Shooting Meteor,Space Sealing Station
05ac5daa219f11eebcf128c2dd2980ba,61,Serval,80,Erudition,The Seriousness of Breakfast,70.0,5,7,7,7,2381.824,1693.198,869.49,120.426,47.43,70.218,25.817,0.0,0.0,12.208,24.342,11.664,Knight of Purity Palace,
05ac5daa219f11eebcf128c2dd2980ba,61,Trailblazer,80,Preservation,Moment of Victory,80.0,5,8,8,8,3498.362,1738.997,3316.594,120.026,5.0,56.48,0.0,0.0,0.0,7.776,39.552,17.496,Musketeer of Wild Wheat,
05ac5daa219f11eebcf128c2dd2980ba,61,Natasha,80,Abundance,Quid Pro Quo,80.0,4,6,6,6,4123.586,1308.948,1098.732,120.326,7.592,62.312,0.0,23.003,12.908,24.342,11.75,33.496,Thief of Shooting Meteor,
05ac5dab219f11ee85b928c2dd2980ba,61,Bailu,60,Abundance,Quid Pro Quo,60.0,3,6,6,4,3593.965,928.731,798.422,98.0,7.074,59.331,0.0,33.003,0.0,4.0,8.986,27.475,Passerby of Wandering Cloud,Fleet of the Ageless
05ac5dab219f11ee85b928c2dd2980ba,61,Jing Yuan,80,Erudition,The Birth of the Self,80.0,1,6,6,6,2535.78,2111.04,899.085,120.666,53.188,74.754,25.817,0.0,0.0,14.774,16.33,19.44,Musketeer of Wild Wheat,Inert Salsotto
05ac5dab219f11ee85b928c2dd2980ba,61,Clara,70,Destruction,A Secret Vow,70.0,4,6,6,6,2468.66,1245.803,735.633,90.0,7.916,50.0,29.017,0.0,0.0,3.456,4.32,6.48,,
05ac5dab219f11ee85b928c2dd2980ba,61,Welt,60,Nihility,In the Name of the World,80.0,3,6,6,6,2766.513,1329.122,1159.667,122.326,47.396,50.0,23.853,0.0,0.0,5.875,21.341,75.753,Thief of Shooting Meteor,Inert Salsotto
05ac5dac219f11eeb18228c2dd2980ba,62,Bailu,80,Abundance,Perfect Timing,80.0,3,7,8,6,6552.141,1474.598,1111.112,102.6,12.776,90.176,0.0,38.754,0.0,28.0,10.368,24.624,Passerby of Wandering Cloud,Fleet of the Ageless
05ac5dac219f11eeb18228c2dd2980ba,62,Jing Yuan,74,Erudition,The Birth of the Self,72.0,3,6,8,9,3054.223,3000.128,1168.695,99.0,61.172,87.584,48.88,0.0,0.0,14.688,3.456,44.064,Band of Sizzling Thunder,Inert Salsotto
05ac5dac219f11eeb18228c2dd2980ba,62,Dan Heng,76,The Hunt,Sleep Like the Dead,70.0,4,8,8,6,2667.228,2131.009,1022.243,110.0,60.08,141.619,64.88,0.0,0.0,28.08,19.872,70.632,"Eagle of Twilight Line, Musketeer of Wild Wheat",Celestial Differentiator
05ac5dac219f11eeb18228c2dd2980ba,62,Seele,71,The Hunt,River Flows in Spring,70.0,4,7,7,6,2787.624,2738.73,767.442,129.7,43.556,107.812,10.0,0.0,0.0,10.886,11.232,41.602,Genius of Brilliant Stars,Celestial Differentiator
05ac5dad219f11eeaf7428c2dd2980ba,59,Seele,70,The Hunt,Cruising in the Stellar Sea,70.0,4,6,6,6,2670.199,2353.766,976.007,118.2,40.712,84.425,25.427,0.0,0.0,2.765,6.912,4.147,Genius of Brilliant Stars,Space Sealing Station
05ac5dad219f11eeaf7428c2dd2980ba,59,March 7th,70,Preservation,Trend of the Universal Market,50.0,2,7,3,3,2352.904,1074.827,2952.06,117.4,20.876,78.512,3.2,0.0,0.0,11.776,11.664,34.344,Knight of Purity Palace,Belobog of the Architects
05ac5dad219f11eeaf7428c2dd2980ba,59,Tingyun,70,Harmony,"Carve the Moon, Weave the Clouds",50.0,3,6,5,5,2043.279,1430.218,695.726,121.02,10.184,72.939,4.977,0.0,0.0,3.11,0.0,45.808,Musketeer of Wild Wheat,Talia: Kingdom of Banditry
05ac5dad219f11eeaf7428c2dd2980ba,59,Serval,70,Erudition,Make the World Clamor,50.0,2,4,5,3,1990.712,1819.898,753.012,114.5,18.824,124.812,0.0,0.0,0.0,11.085,16.096,52.218,Thief of Shooting Meteor,Celestial Differentiator
05ac5dae219f11eeb9cf28c2dd2980ba,59,Jing Yuan,70,Erudition,Night on the Milky Way,70.0,4,8,8,8,3470.745,2278.46,965.8,115.426,31.364,118.117,48.88,0.0,0.0,11.232,32.832,0.0,Band of Sizzling Thunder,Inert Salsotto
05ac5dae219f11eeb9cf28c2dd2980ba,59,Bronya,70,Harmony,Past and Future,70.0,3,8,8,5,2968.782,2060.307,938.105,104.94,13.748,64.631,16.177,0.0,12.939,17.997,13.306,0.0,Musketeer of Wild Wheat,Space Sealing Station
05ac5dae219f11eeb9cf28c2dd2980ba,59,Tingyun,70,Harmony,"Carve the Moon, Weave the Clouds",70.0,4,8,8,6,2643.397,2549.586,808.483,134.82,14.655,54.666,3.2,0.0,0.0,0.0,2.765,16.2,Musketeer of Wild Wheat,Space Sealing Station
05ac5dae219f11eeb9cf28c2dd2980ba,59,Welt,65,Nihility,Good Night and Sleep Well,60.0,1,4,5,3,2277.652,1482.903,705.514,116.1,10.832,66.848,45.548,0.0,0.0,11.232,26.266,32.2,Wastelander of Banditry Desert,Talia: Kingdom of Banditry
05ac5daf219f11eeb88228c2dd2980ba,60,Bailu,70,Abundance,Post-Op Conversation,70.0,3,7,8,6,6191.576,1213.146,1091.59,102.3,16.664,61.016,0.0,33.003,8.0,14.454,3.456,10.368,Passerby of Wandering Cloud,Fleet of the Ageless
