uid,name,element,level,cons,weapon
1ca02ab9218411eebd8a28c2dd2980ba,Pela,ice,70,5,Good Night and Sleep Well
1ca02ab9218411eebd8a28c2dd2980ba,Serval,lightning,70,2,Today Is Another Peaceful Day
1ca02ab9218411eebd8a28c2dd2980ba,Seele,quantum,66,2,In the Night
1ca02ab9218411eebd8a28c2dd2980ba,Bronya,wind,65,0,Meshing Cogs
1ca02aba218411ee8a1f28c2dd2980ba,Trailblazer,fire,70,5,Day One of My New Life
1ca02aba218411ee8a1f28c2dd2980ba,Jing Yuan,lightning,70,0,Before Dawn
1ca02aba218411ee8a1f28c2dd2980ba,Seele,quantum,70,0,In the Night
1ca02aba218411ee8a1f28c2dd2980ba,Bronya,wind,70,0,Past and Future
1ca02aba218411ee8a1f28c2dd2980ba,Tingyun,lightning,70,3,Planetary Rendezvous
1ca02aba218411ee8a1f28c2dd2980ba,Pela,ice,70,4,Before the Tutorial Mission Starts
1ca02aba218411ee8a1f28c2dd2980ba,Natasha,physical,70,2,Post-Op Conversation
1ca02aba218411ee8a1f28c2dd2980ba,Asta,fire,70,1,Dance! Dance! Dance!
1ca02abc218411ee8cb128c2dd2980ba,Trailblazer,fire,73,5,We Are Wildfire
1ca02abc218411ee8cb128c2dd2980ba,Serval,lightning,73,0,The Seriousness of Breakfast
1ca02abc218411ee8cb128c2dd2980ba,Herta,ice,73,3,Make the World Clamor
1ca02abc218411ee8cb128c2dd2980ba,Dan Heng,wind,73,0,Cruising in the Stellar Sea
1ca02abc218411ee8cb128c2dd2980ba,Qingque,quantum,72,0,Today Is Another Peaceful Day
1ca02abc218411ee8cb128c2dd2980ba,Natasha,physical,72,0,Quid Pro Quo
1ca02abc218411ee8cb128c2dd2980ba,Asta,fire,72,0,Chorus
1ca02abc218411ee8cb128c2dd2980ba,March 7th,ice,72,0,Amber
1ca02abd218411ee926328c2dd2980ba,Qingque,quantum,69,1,Today Is Another Peaceful Day
1ca02abd218411ee926328c2dd2980ba,Hook,fire,69,3,On the Fall of an Aeon
1ca02abd218411ee926328c2dd2980ba,Serval,lightning,66,4,The Seriousness of Breakfast
1ca02abd218411ee926328c2dd2980ba,Sushang,physical,65,0,Sleep Like the Dead
1ca02abd218411ee926328c2dd2980ba,Trailblazer,fire,60,5,We Are Wildfire
1ca02abd218411ee926328c2dd2980ba,Bailu,lightning,60,0,Post-Op Conversation
1ca02abd218411ee926328c2dd2980ba,Yanqing,ice,60,0,River Flows in Spring
1ca02abd218411ee926328c2dd2980ba,Silver Wolf,quantum,60,1,Before the Tutorial Mission Starts
1ca02abe218411eeb61128c2dd2980ba,Yanqing,ice,70,0,Swordplay
1ca02abe218411eeb61128c2dd2980ba,Jing Yuan,lightning,70,0,Before Dawn
1ca02abe218411eeb61128c2dd2980ba,Trailblazer,fire,69,5,Landau's Choice
1ca02abe218411eeb61128c2dd2980ba,Natasha,physical,69,0,Time Waits for No One
1ca02abe218411eeb61128c2dd2980ba,Tingyun,lightning,67,5,"Carve the Moon, Weave the Clouds"
1ca02abe218411eeb61128c2dd2980ba,Silver Wolf,quantum,65,2,Incessant Rain
1ca02abe218411eeb61128c2dd2980ba,March 7th,ice,65,0,Day One of My New Life
1ca02abe218411eeb61128c2dd2980ba,Asta,fire,60,6,Planetary Rendezvous
1ca02abf218411ee850528c2dd2980ba,Clara,physical,80,0,On the Fall of an Aeon
1ca02abf218411ee850528c2dd2980ba,Yanqing,ice,70,0,Sleep Like the Dead
1ca02abf218411ee850528c2dd2980ba,Jing Yuan,lightning,70,0,Before Dawn
1ca02abf218411ee850528c2dd2980ba,Seele,quantum,70,1,In the Night
1ca02abf218411ee850528c2dd2980ba,Qingque,quantum,70,5,The Seriousness of Breakfast
1ca02abf218411ee850528c2dd2980ba,Pela,ice,70,6,Before the Tutorial Mission Starts
1ca02abf218411ee850528c2dd2980ba,Natasha,physical,69,6,Post-Op Conversation
1ca02abf218411ee850528c2dd2980ba,Himeko,fire,68,0,
1ca02ac0218411ee8cde28c2dd2980ba,Trailblazer,fire,70,5,Trend of the Universal Market
1ca02ac0218411ee8cde28c2dd2980ba,Yanqing,ice,70,0,Swordplay
1ca02ac0218411ee8cde28c2dd2980ba,Jing Yuan,lightning,70,0,Before Dawn
1ca02ac0218411ee8cde28c2dd2980ba,Clara,physical,70,0,Woof! Walk Time!
1ca02ac0218411ee8cde28c2dd2980ba,Seele,quantum,70,0,Cruising in the Stellar Sea
1ca02ac0218411ee8cde28c2dd2980ba,Silver Wolf,quantum,70,0,Before the Tutorial Mission Starts
1ca02ac0218411ee8cde28c2dd2980ba,Tingyun,lightning,70,1,"Carve the Moon, Weave the Clouds"
1ca02ac0218411ee8cde28c2dd2980ba,Natasha,physical,70,3,Post-Op Conversation
1ca02ac1218411ee976328c2dd2980ba,Trailblazer,fire,70,5,Landau's Choice
1ca02ac1218411ee976328c2dd2980ba,Jing Yuan,lightning,70,0,Before Dawn
1ca02ac1218411ee976328c2dd2980ba,Seele,quantum,70,1,In the Night
1ca02ac1218411ee976328c2dd2980ba,Bronya,wind,70,1,But the Battle Isn't Over
1ca02ac1218411ee976328c2dd2980ba,Silver Wolf,quantum,70,0,Incessant Rain
1ca02ac1218411ee976328c2dd2980ba,Sushang,physical,70,3,Swordplay
1ca02ac1218411ee976328c2dd2980ba,Tingyun,lightning,70,3,Dance! Dance! Dance!
1ca02ac1218411ee976328c2dd2980ba,Pela,ice,70,2,Before the Tutorial Mission Starts
1ca02ac2218411ee924b28c2dd2980ba,Trailblazer,fire,70,5,Landau's Choice
1ca02ac2218411ee924b28c2dd2980ba,Clara,physical,70,0,On the Fall of an Aeon
1ca02ac2218411ee924b28c2dd2980ba,Seele,quantum,70,0,Cruising in the Stellar Sea
1ca02ac2218411ee924b28c2dd2980ba,Silver Wolf,quantum,70,0,Before the Tutorial Mission Starts
1ca02ac2218411ee924b28c2dd2980ba,Tingyun,lightning,70,2,"Carve the Moon, Weave the Clouds"
1ca02ac2218411ee924b28c2dd2980ba,Pela,ice,70,4,Good Night and Sleep Well
1ca02ac2218411ee924b28c2dd2980ba,Natasha,physical,70,1,Perfect Timing
1ca02ac2218411ee924b28c2dd2980ba,Serval,lightning,70,3,Night on the Milky Way
1ca02ac3218411ee83da28c2dd2980ba,Trailblazer,fire,69,5,Day One of My New Life
1ca02ac3218411ee83da28c2dd2980ba,Bailu,lightning,69,0,Post-Op Conversation
1ca02ac3218411ee83da28c2dd2980ba,Jing Yuan,lightning,69,0,Before Dawn
1ca02ac3218411ee83da28c2dd2980ba,Seele,quantum,69,0,Cruising in the Stellar Sea
1ca02ac3218411ee83da28c2dd2980ba,Silver Wolf,quantum,69,0,Before the Tutorial Mission Starts
1ca02ac3218411ee83da28c2dd2980ba,Yanqing,ice,60,0,River Flows in Spring
1ca02ac3218411ee83da28c2dd2980ba,Gepard,ice,60,0,Moment of Victory
1ca02ac3218411ee83da28c2dd2980ba,Welt,imaginary,60,0,Good Night and Sleep Well
1ca02ac4218411eebe6a28c2dd2980ba,Jing Yuan,lightning,80,3,Before Dawn
1ca02ac4218411eebe6a28c2dd2980ba,Seele,quantum,80,3,In the Night
1ca02ac4218411eebe6a28c2dd2980ba,Trailblazer,fire,75,5,Moment of Victory
1ca02ac4218411eebe6a28c2dd2980ba,Bailu,lightning,75,0,Time Waits for No One
1ca02ac4218411eebe6a28c2dd2980ba,Clara,physical,75,1,Something Irreplaceable
1ca02ac4218411eebe6a28c2dd2980ba,Bronya,wind,75,0,But the Battle Isn't Over
1ca02ac4218411eebe6a28c2dd2980ba,Silver Wolf,quantum,75,2,Incessant Rain
1ca02ac4218411eebe6a28c2dd2980ba,Welt,imaginary,75,0,In the Name of the World
1ca02ac5218411eeaedd28c2dd2980ba,Serval,lightning,67,1,The Seriousness of Breakfast
1ca02ac5218411eeaedd28c2dd2980ba,Silver Wolf,quantum,65,0,Before the Tutorial Mission Starts
1ca02ac5218411eeaedd28c2dd2980ba,Sushang,physical,65,2,Swordplay
1ca02ac5218411eeaedd28c2dd2980ba,Tingyun,lightning,65,3,Meshing Cogs
1ca02ac5218411eeaedd28c2dd2980ba,Qingque,quantum,65,2,Make the World Clamor
1ca02ac5218411eeaedd28c2dd2980ba,Hook,fire,65,0,Something Irreplaceable
1ca02ac5218411eeaedd28c2dd2980ba,Natasha,physical,65,0,Quid Pro Quo
1ca02ac5218411eeaedd28c2dd2980ba,March 7th,ice,65,1,Day One of My New Life
1ca02ac6218411eeaa9628c2dd2980ba,Yanqing,ice,70,0,Swordplay
1ca02ac6218411eeaa9628c2dd2980ba,Seele,quantum,70,0,In the Night
1ca02ac6218411eeaa9628c2dd2980ba,Welt,imaginary,70,0,In the Name of the World
1ca02ac6218411eeaa9628c2dd2980ba,Himeko,fire,70,1,Make the World Clamor
1ca02ac6218411eeaa9628c2dd2980ba,Sushang,physical,70,1,Cruising in the Stellar Sea
1ca02ac6218411eeaa9628c2dd2980ba,Sampo,wind,70,3,Good Night and Sleep Well
1ca02ac6218411eeaa9628c2dd2980ba,Trailblazer,fire,69,5,Landau's Choice
1ca02ac6218411eeaa9628c2dd2980ba,Tingyun,lightning,69,5,Chorus
1ca02ac7218411ee9bcf28c2dd2980ba,Jing Yuan,lightning,75,0,Before Dawn
1ca02ac7218411ee9bcf28c2dd2980ba,Seele,quantum,75,0,In the Night
1ca02ac7218411ee9bcf28c2dd2980ba,Silver Wolf,quantum,75,2,Incessant Rain
1ca02ac7218411ee9bcf28c2dd2980ba,Trailblazer,fire,70,5,Day One of My New Life
1ca02ac7218411ee9bcf28c2dd2980ba,Bailu,lightning,70,0,Time Waits for No One
1ca02ac7218411ee9bcf28c2dd2980ba,Gepard,ice,70,0,Moment of Victory
1ca02ac7218411ee9bcf28c2dd2980ba,Bronya,wind,70,1,But the Battle Isn't Over
1ca02ac7218411ee9bcf28c2dd2980ba,Tingyun,lightning,70,6,Dance! Dance! Dance!
1ca02ac8218411ee8af428c2dd2980ba,Seele,quantum,69,0,Swordplay
1ca02ac8218411ee8af428c2dd2980ba,Sushang,physical,69,1,Cruising in the Stellar Sea
1ca02ac8218411ee8af428c2dd2980ba,Tingyun,lightning,66,3,Past and Future
1ca02ac8218411ee8af428c2dd2980ba,Bronya,wind,64,0,But the Battle Isn't Over
1ca02ac8218411ee8af428c2dd2980ba,Silver Wolf,quantum,64,0,Before the Tutorial Mission Starts
1ca02ac8218411ee8af428c2dd2980ba,Serval,lightning,64,1,The Seriousness of Breakfast
1ca02ac8218411ee8af428c2dd2980ba,Trailblazer,fire,61,5,Texture of Memories
1ca02ac8218411ee8af428c2dd2980ba,Hook,fire,60,2,Woof! Walk Time!
1ca02ac9218411ee8ac428c2dd2980ba,Jing Yuan,lightning,80,0,Today Is Another Peaceful Day
1ca02ac9218411ee8ac428c2dd2980ba,Seele,quantum,80,2,In the Night
1ca02ac9218411ee8ac428c2dd2980ba,Welt,imaginary,80,0,Loop
1ca02ac9218411ee8ac428c2dd2980ba,Trailblazer,fire,70,5,Trend of the Universal Market
1ca02ac9218411ee8ac428c2dd2980ba,Natasha,physical,70,6,Post-Op Conversation
1ca02ac9218411ee8ac428c2dd2980ba,Tingyun,lightning,60,0,Chorus
1ca02ac9218411ee8ac428c2dd2980ba,Hook,fire,60,5,The Moles Welcome You
1ca02ac9218411ee8ac428c2dd2980ba,Pela,ice,60,4,Before the Tutorial Mission Starts
1ca02aca218411eeb88c28c2dd2980ba,Jing Yuan,lightning,71,1,Today Is Another Peaceful Day
1ca02aca218411eeb88c28c2dd2980ba,Seele,quantum,71,0,In the Night
1ca02aca218411eeb88c28c2dd2980ba,Yanqing,ice,70,0,Sleep Like the Dead
1ca02aca218411eeb88c28c2dd2980ba,Bronya,wind,70,0,Dance! Dance! Dance!
1ca02aca218411eeb88c28c2dd2980ba,Silver Wolf,quantum,70,0,Before the Tutorial Mission Starts
1ca02aca218411eeb88c28c2dd2980ba,Tingyun,lightning,70,2,But the Battle Isn't Over
1ca02aca218411eeb88c28c2dd2980ba,Trailblazer,fire,66,5,Landau's Choice
1ca02aca218411eeb88c28c2dd2980ba,Bailu,lightning,66,0,Quid Pro Quo
1ca02acb218411eeb82228c2dd2980ba,Silver Wolf,quantum,70,0,Before the Tutorial Mission Starts
1ca02acb218411eeb82228c2dd2980ba,Seele,quantum,69,0,Cruising in the Stellar Sea
1ca02acb218411eeb82228c2dd2980ba,Serval,lightning,68,4,Today Is Another Peaceful Day
1ca02acb218411eeb82228c2dd2980ba,Trailblazer,fire,67,5,Landau's Choice
1ca02acb218411eeb82228c2dd2980ba,Sushang,physical,67,0,Swordplay
1ca02acb218411eeb82228c2dd2980ba,Yanqing,ice,65,0,Sleep Like the Dead
1ca02acb218411eeb82228c2dd2980ba,March 7th,ice,65,3,Defense
1ca02acb218411eeb82228c2dd2980ba,Natasha,physical,61,5,Shared Feeling
1ca02acc218411eea2b028c2dd2980ba,Clara,physical,70,0,On the Fall of an Aeon
1ca02acc218411eea2b028c2dd2980ba,Seele,quantum,70,0,Only Silence Remains
1ca02acc218411eea2b028c2dd2980ba,Silver Wolf,quantum,70,0,Before the Tutorial Mission Starts
1ca02acc218411eea2b028c2dd2980ba,Welt,imaginary,70,0,Good Night and Sleep Well
1ca02acc218411eea2b028c2dd2980ba,Trailblazer,fire,60,5,Landau's Choice
1ca02acc218411eea2b028c2dd2980ba,Bailu,lightning,60,0,Quid Pro Quo
1ca02acc218411eea2b028c2dd2980ba,Bronya,wind,60,0,Meshing Cogs
1ca02acc218411eea2b028c2dd2980ba,Tingyun,lightning,60,5,Chorus
1ca02acd218411ee8a1028c2dd2980ba,Trailblazer,fire,70,5,Landau's Choice
1ca02acd218411ee8a1028c2dd2980ba,Clara,physical,70,0,Something Irreplaceable
1ca02acd218411ee8a1028c2dd2980ba,Seele,quantum,70,0,Cruising in the Stellar Sea
1ca02acd218411ee8a1028c2dd2980ba,Silver Wolf,quantum,70,0,Before the Tutorial Mission Starts
1ca02acd218411ee8a1028c2dd2980ba,Tingyun,lightning,70,1,Meshing Cogs
1ca02acd218411ee8a1028c2dd2980ba,Asta,fire,68,3,Meshing Cogs
1ca02acd218411ee8a1028c2dd2980ba,Pela,ice,63,0,Resolution Shines As Pearls of Sweat
1ca02acd218411ee8a1028c2dd2980ba,March 7th,ice,62,1,We Are Wildfire
1ca02ace218411ee8a9728c2dd2980ba,Trailblazer,fire,70,5,Moment of Victory
1ca02ace218411ee8a9728c2dd2980ba,Bailu,lightning,70,2,Quid Pro Quo
1ca02ace218411ee8a9728c2dd2980ba,Seele,quantum,70,0,Cruising in the Stellar Sea
1ca02ace218411ee8a9728c2dd2980ba,Welt,imaginary,70,0,Good Night and Sleep Well
1ca02ace218411ee8a9728c2dd2980ba,Sushang,physical,70,3,River Flows in Spring
1ca02ace218411ee8a9728c2dd2980ba,Tingyun,lightning,70,0,Past and Future
1ca02ace218411ee8a9728c2dd2980ba,Natasha,physical,70,6,Perfect Timing
1ca02ace218411ee8a9728c2dd2980ba,Silver Wolf,quantum,69,0,Before the Tutorial Mission Starts
1ca02acf218411eeba2428c2dd2980ba,Trailblazer,fire,70,5,Moment of Victory
1ca02acf218411eeba2428c2dd2980ba,Yanqing,ice,70,0,River Flows in Spring
1ca02acf218411eeba2428c2dd2980ba,Jing Yuan,lightning,70,2,Before Dawn
1ca02acf218411eeba2428c2dd2980ba,Seele,quantum,67,0,Sleep Like the Dead
1ca02acf218411eeba2428c2dd2980ba,Bailu,lightning,66,0,Quid Pro Quo
1ca02acf218411eeba2428c2dd2980ba,Gepard,ice,60,0,
1ca02acf218411eeba2428c2dd2980ba,Sushang,physical,60,2,Cruising in the Stellar Sea
1ca02acf218411eeba2428c2dd2980ba,Tingyun,lightning,60,5,Planetary Rendezvous
1ca02ad0218411eeb53a28c2dd2980ba,Jing Yuan,lightning,80,0,Before Dawn
1ca02ad0218411eeb53a28c2dd2980ba,Seele,quantum,80,0,In the Night
1ca02ad0218411eeb53a28c2dd2980ba,Tingyun,lightning,79,3,Dance! Dance! Dance!
1ca02ad0218411eeb53a28c2dd2980ba,Trailblazer,fire,75,5,We Are Wildfire
1ca02ad0218411eeb53a28c2dd2980ba,Silver Wolf,quantum,75,0,Before the Tutorial Mission Starts
1ca02ad0218411eeb53a28c2dd2980ba,Bailu,lightning,70,0,Quid Pro Quo
1ca02ad0218411eeb53a28c2dd2980ba,Gepard,ice,70,0,Amber
1ca02ad0218411eeb53a28c2dd2980ba,Natasha,physical,70,1,Post-Op Conversation
1ca02ad1218411ee9de128c2dd2980ba,Jing Yuan,lightning,70,0,Today Is Another Peaceful Day
1ca02ad1218411ee9de128c2dd2980ba,Seele,quantum,70,0,Cruising in the Stellar Sea
1ca02ad1218411ee9de128c2dd2980ba,Silver Wolf,quantum,70,1,Before the Tutorial Mission Starts
1ca02ad1218411ee9de128c2dd2980ba,Trailblazer,fire,60,5,Moment of Victory
1ca02ad1218411ee9de128c2dd2980ba,Clara,physical,60,1,A Secret Vow
1ca02ad1218411ee9de128c2dd2980ba,Welt,imaginary,60,0,Resolution Shines As Pearls of Sweat
1ca02ad1218411ee9de128c2dd2980ba,Tingyun,lightning,60,0,Chorus
1ca02ad1218411ee9de128c2dd2980ba,Pela,ice,60,3,Eyes of the Prey
1ca02ad2218411ee9b3328c2dd2980ba,Seele,quantum,70,2,In the Night
1ca02ad2218411ee9b3328c2dd2980ba,Sushang,physical,70,1,Cruising in the Stellar Sea
1ca02ad2218411ee9b3328c2dd2980ba,Serval,lightning,70,2,The Seriousness of Breakfast
1ca02ad2218411ee9b3328c2dd2980ba,Trailblazer,fire,68,5,Texture of Memories
1ca02ad2218411ee9b3328c2dd2980ba,Natasha,physical,65,6,Post-Op Conversation
1ca02ad2218411ee9b3328c2dd2980ba,March 7th,ice,63,5,We Are Wildfire
1ca02ad2218411ee9b3328c2dd2980ba,Bronya,wind,61,0,But the Battle Isn't Over
1ca02ad2218411ee9b3328c2dd2980ba,Silver Wolf,quantum,60,0,Before the Tutorial Mission Starts
1ca02ad3218411eea75f28c2dd2980ba,Seele,quantum,80,0,In the Night
1ca02ad3218411eea75f28c2dd2980ba,Jing Yuan,lightning,78,0,Before Dawn
1ca02ad3218411eea75f28c2dd2980ba,Trailblazer,fire,70,4,We Are Wildfire
1ca02ad3218411eea75f28c2dd2980ba,Bailu,lightning,70,0,Time Waits for No One
1ca02ad3218411eea75f28c2dd2980ba,Yanqing,ice,70,0,Only Silence Remains
1ca02ad3218411eea75f28c2dd2980ba,Gepard,ice,70,0,Moment of Victory
1ca02ad3218411eea75f28c2dd2980ba,Bronya,wind,70,0,Chorus
1ca02ad3218411eea75f28c2dd2980ba,Tingyun,lightning,70,4,"Carve the Moon, Weave the Clouds"
1ca02ad4218411ee802528c2dd2980ba,Tingyun,lightning,69,3,Dance! Dance! Dance!
1ca02ad4218411ee802528c2dd2980ba,Trailblazer,fire,68,5,Landau's Choice
1ca02ad4218411ee802528c2dd2980ba,Jing Yuan,lightning,68,1,The Seriousness of Breakfast
1ca02ad4218411ee802528c2dd2980ba,Bronya,wind,67,0,Planetary Rendezvous
1ca02ad4218411ee802528c2dd2980ba,Natasha,physical,67,2,Shared Feeling
1ca02ad4218411ee802528c2dd2980ba,Sushang,physical,66,5,Sleep Like the Dead
1ca02ad4218411ee802528c2dd2980ba,Hook,fire,66,1,Woof! Walk Time!
1ca02ad4218411ee802528c2dd2980ba,Dan Heng,wind,66,2,Cruising in the Stellar Sea
1ca02ad5218411eebee328c2dd2980ba,Trailblazer,fire,69,5,Landau's Choice
1ca02ad5218411eebee328c2dd2980ba,Jing Yuan,lightning,69,0,Before Dawn
1ca02ad5218411eebee328c2dd2980ba,Seele,quantum,69,0,Cruising in the Stellar Sea
1ca02ad5218411eebee328c2dd2980ba,Tingyun,lightning,69,1,Dance! Dance! Dance!
1ca02ad5218411eebee328c2dd2980ba,Natasha,physical,69,2,Cornucopia
1ca02ad5218411eebee328c2dd2980ba,March 7th,ice,69,4,Trend of the Universal Market
1ca02ad5218411eebee328c2dd2980ba,Bailu,lightning,62,1,Quid Pro Quo
1ca02ad5218411eebee328c2dd2980ba,Bronya,wind,60,0,But the Battle Isn't Over
1ca02ad6218411ee8b7b28c2dd2980ba,Seele,quantum,70,0,Cruising in the Stellar Sea
1ca02ad6218411ee8b7b28c2dd2980ba,Sushang,physical,70,4,Swordplay
1ca02ad6218411ee8b7b28c2dd2980ba,Hook,fire,69,0,On the Fall of an Aeon
1ca02ad6218411ee8b7b28c2dd2980ba,Tingyun,lightning,68,4,Chorus
1ca02ad6218411ee8b7b28c2dd2980ba,Silver Wolf,quantum,63,0,Before the Tutorial Mission Starts
1ca02ad6218411ee8b7b28c2dd2980ba,Trailblazer,fire,60,5,We Are Wildfire
1ca02ad6218411ee8b7b28c2dd2980ba,Natasha,physical,60,2,Time Waits for No One
1ca02ad6218411ee8b7b28c2dd2980ba,Serval,lightning,60,0,Sagacity
1ca02ad7218411ee846128c2dd2980ba,Jing Yuan,lightning,70,0,Today Is Another Peaceful Day
1ca02ad7218411ee846128c2dd2980ba,Sushang,physical,68,1,Swordplay
1ca02ad7218411ee846128c2dd2980ba,Clara,physical,67,0,On the Fall of an Aeon
1ca02ad7218411ee846128c2dd2980ba,Bailu,lightning,61,0,Quid Pro Quo
1ca02ad7218411ee846128c2dd2980ba,Silver Wolf,quantum,61,0,Before the Tutorial Mission Starts
1ca02ad7218411ee846128c2dd2980ba,Trailblazer,fire,60,5,Day One of My New Life
1ca02ad7218411ee846128c2dd2980ba,Gepard,ice,60,0,Landau's Choice
1ca02ad7218411ee846128c2dd2980ba,Tingyun,lightning,60,0,Dance! Dance! Dance!
1ca02ad8218411eea83b28c2dd2980ba,Trailblazer,fire,70,5,Amber
1ca02ad8218411eea83b28c2dd2980ba,Jing Yuan,lightning,70,0,The Seriousness of Breakfast
1ca02ad8218411eea83b28c2dd2980ba,Gepard,ice,70,0,Day One of My New Life
1ca02ad8218411eea83b28c2dd2980ba,Welt,imaginary,70,0,Resolution Shines As Pearls of Sweat
1ca02ad8218411eea83b28c2dd2980ba,Natasha,physical,70,1,Quid Pro Quo
1ca02ad8218411eea83b28c2dd2980ba,Dan Heng,wind,70,1,Cruising in the Stellar Sea
1ca02ad8218411eea83b28c2dd2980ba,Bronya,wind,60,0,Past and Future
1ca02ad8218411eea83b28c2dd2980ba,Tingyun,lightning,60,3,"Carve the Moon, Weave the Clouds"
1ca02ad9218411ee983a28c2dd2980ba,Seele,quantum,80,6,In the Night
1ca02ad9218411ee983a28c2dd2980ba,Bronya,wind,70,0,But the Battle Isn't Over
1ca02ad9218411ee983a28c2dd2980ba,Silver Wolf,quantum,70,1,Incessant Rain
1ca02ad9218411ee983a28c2dd2980ba,Trailblazer,fire,60,3,Day One of My New Life
1ca02ad9218411ee983a28c2dd2980ba,Bailu,lightning,60,0,Time Waits for No One
1ca02ad9218411ee983a28c2dd2980ba,Jing Yuan,lightning,60,0,Before Dawn
1ca02ad9218411ee983a28c2dd2980ba,Gepard,ice,60,1,Day One of My New Life
1ca02ad9218411ee983a28c2dd2980ba,Sushang,physical,60,4,Sleep Like the Dead
1ca02ada218411eebfec28c2dd2980ba,Trailblazer,fire,70,5,Amber
1ca02ada218411eebfec28c2dd2980ba,Gepard,ice,70,0,We Are Wildfire
1ca02ada218411eebfec28c2dd2980ba,Seele,quantum,70,0,Cruising in the Stellar Sea
1ca02ada218411eebfec28c2dd2980ba,Silver Wolf,quantum,70,0,Before the Tutorial Mission Starts
1ca02ada218411eebfec28c2dd2980ba,Tingyun,lightning,70,0,"Carve the Moon, Weave the Clouds"
1ca02ada218411eebfec28c2dd2980ba,Sampo,wind,70,0,Fermata
1ca02ada218411eebfec28c2dd2980ba,Sushang,physical,66,1,River Flows in Spring
1ca02ada218411eebfec28c2dd2980ba,Bailu,lightning,60,0,Time Waits for No One
1ca02adb218411eebafe28c2dd2980ba,Jing Yuan,lightning,80,1,Before Dawn
1ca02adb218411eebafe28c2dd2980ba,Seele,quantum,80,2,In the Night
1ca02adb218411eebafe28c2dd2980ba,Bailu,lightning,70,1,Quid Pro Quo
1ca02adb218411eebafe28c2dd2980ba,Yanqing,ice,70,1,Sleep Like the Dead
1ca02adb218411eebafe28c2dd2980ba,Bronya,wind,70,0,But the Battle Isn't Over
1ca02adb218411eebafe28c2dd2980ba,Silver Wolf,quantum,70,2,Before the Tutorial Mission Starts
1ca02adb218411eebafe28c2dd2980ba,Tingyun,lightning,70,3,Dance! Dance! Dance!
1ca02adb218411eebafe28c2dd2980ba,Trailblazer,fire,68,5,Moment of Victory
1ca02adc218411eea26628c2dd2980ba,Seele,quantum,70,0,In the Night
1ca02adc218411eea26628c2dd2980ba,Trailblazer,fire,69,5,We Are Wildfire
1ca02adc218411eea26628c2dd2980ba,Silver Wolf,quantum,69,1,Incessant Rain
1ca02adc218411eea26628c2dd2980ba,Asta,fire,69,5,Dance! Dance! Dance!
1ca02adc218411eea26628c2dd2980ba,March 7th,ice,69,2,Day One of My New Life
1ca02adc218411eea26628c2dd2980ba,Gepard,ice,68,1,Moment of Victory
1ca02adc218411eea26628c2dd2980ba,Bailu,lightning,60,0,Quid Pro Quo
1ca02adc218411eea26628c2dd2980ba,Yanqing,ice,60,0,Only Silence Remains
1ca02add218411ee82e528c2dd2980ba,Trailblazer,fire,60,5,We Are Wildfire
1ca02add218411ee82e528c2dd2980ba,Yanqing,ice,60,0,Subscribe for More!
1ca02add218411ee82e528c2dd2980ba,Clara,physical,60,0,A Secret Vow
1ca02add218411ee82e528c2dd2980ba,Seele,quantum,60,0,Cruising in the Stellar Sea
1ca02add218411ee82e528c2dd2980ba,Bronya,wind,60,0,Past and Future
1ca02add218411ee82e528c2dd2980ba,Silver Wolf,quantum,60,0,Before the Tutorial Mission Starts
1ca02add218411ee82e528c2dd2980ba,Welt,imaginary,60,0,Good Night and Sleep Well
1ca02add218411ee82e528c2dd2980ba,Sushang,physical,60,0,River Flows in Spring
1c9f675c218411eeac0c28c2dd2980ba,Jing Yuan,lightning,70,0,Before Dawn
1c9f675c218411eeac0c28c2dd2980ba,Seele,quantum,70,0,Cruising in the Stellar Sea
1c9f675c218411eeac0c28c2dd2980ba,Gepard,ice,68,1,Day One of My New Life
1c9f675c218411eeac0c28c2dd2980ba,Tingyun,lightning,60,6,But the Battle Isn't Over
1c9f675c218411eeac0c28c2dd2980ba,Natasha,physical,60,0,Post-Op Conversation
1c9f675c218411eeac0c28c2dd2980ba,Dan Heng,wind,60,3,Only Silence Remains
1c9f675c218411eeac0c28c2dd2980ba,March 7th,ice,60,6,We Are Wildfire
1c9f675c218411eeac0c28c2dd2980ba,Trailblazer,fire,51,3,Trend of the Universal Market
1ca02ade218411ee897728c2dd2980ba,Seele,quantum,77,0,Cruising in the Stellar Sea
1ca02ade218411ee897728c2dd2980ba,Trailblazer,fire,70,5,Day One of My New Life
1ca02ade218411ee897728c2dd2980ba,Jing Yuan,lightning,70,0,Today Is Another Peaceful Day
1ca02ade218411ee897728c2dd2980ba,Sushang,physical,70,5,Swordplay
1ca02ade218411ee897728c2dd2980ba,Tingyun,lightning,70,4,Dance! Dance! Dance!
1ca02ade218411ee897728c2dd2980ba,Dan Heng,wind,69,4,Only Silence Remains
1ca02ade218411ee897728c2dd2980ba,Silver Wolf,quantum,68,2,Resolution Shines As Pearls of Sweat
1ca02ade218411ee897728c2dd2980ba,Bronya,wind,64,2,But the Battle Isn't Over
1ca02adf218411eeb6d328c2dd2980ba,Trailblazer,fire,66,5,Amber
